31/03/2014;00:00;190.003212;190.526379;184.715484;188.826085;747668
07/04/2014;00:00;188.545817;195.141464;186.696046;193.067478;797717
14/04/2014;00:00;193.497223;196.169114;192.282727;195.421732;551115
21/04/2014;00:00;195.328309;195.749639;189.433918;189.829829;766815
28/04/2014;00:00;189.452771;192.676616;186.153513;188.510126;845764
05/05/2014;00:00;188.453567;190.753621;186.474013;188.585537;801448
12/05/2014;00:00;188.755213;193.524997;188.397008;192.63891;607678
19/05/2014;00:00;192.544646;197.90363;192.243;197.69531;658649
26/05/2014;00:00;197.600619;197.90363;193.926619;194.930341;546622
02/06/2014;00:00;194.911403;196.36964;192.411567;194.665207;614730
09/06/2014;00:00;194.646269;203.92596;194.343258;202.202589;793066
16/06/2014;00:00;202.410909;203.660826;200.017407;202.928896;687808
23/06/2014;00:00;204.413184;204.565419;199.865172;201.216255;680587
30/06/2014;00:00;201.121108;201.882282;197.220093;197.467475;593562
07/07/2014;00:00;197.429416;198.285737;191.130704;191.225851;793022
14/07/2014;00:00;191.168763;197.790974;188.409508;195.773863;830665
21/07/2014;00:00;195.945128;200.093524;190.07852;191.715979;84665
28/07/2014;00:00;191.582698;192.096784;183.1098;184.271253;116019
04/08/2014;00:00;184.118931;186.118155;182.557633;183.757167;115036
11/08/2014;00:00;184.04277;185.965833;178.692469;181.243858;246183
18/08/2014;00:00;181.148657;181.148657;176.122039;177.759498;701160
25/08/2014;00:00;178.083181;182.786116;177.169251;182.481472;720141
01/09/2014;00:00;182.424352;182.614754;176.464763;177.93086;877732
08/09/2014;00:00;178.007021;178.863831;172.180713;175.455631;1051876
15/09/2014;00:00;175.417551;181.243858;172.561518;176.843037;917503
22/09/2014;00:00;176.688875;180.870518;174.222284;179.887736;1017880
29/09/2014;00:00;179.887736;182.874624;169.925019;172.873366;1477579
06/10/2014;00:00;172.988988;174.858202;161.079977;164.799134;1258136
13/10/2014;00:00;164.182486;165.473592;153.738013;159.923415;1440288
20/10/2014;00:00;160.195625;161.887216;155.645828;158.076276;1189915
27/10/2014;00:00;158.017945;161.148361;154.45977;156.909661;1069118
03/11/2014;00:00;156.695782;157.454081;147.460083;152.495969;1391413
10/11/2014;00:00;152.632074;155.062521;142.424197;147.635075;1229320
17/11/2014;00:00;147.635075;151.329355;143.726916;149.171118;901864
24/11/2014;00:00;148.976682;149.754425;127.724853;128.30816;1103353
01/12/2014;00:00;128.327604;135.21063;123.894468;127.608191;1347752
08/12/2014;00:00;127.277651;127.452643;111.489467;111.78112;1347506
15/12/2014;00:00;110.96449;114.678213;104.217569;111.710656;1637093
22/12/2014;00:00;111.671981;113.180278;105.406748;106.624988;723508
29/12/2014;00:00;106.450954;107.785216;100.611138;102.119435;790382
05/01/2015;00:00;101.732692;101.964737;90.555825;93.22435;1492622
12/01/2015;00:00;93.185676;99.141515;85.470157;93.615733;1576654
19/01/2015;00:00;94.170804;94.170804;86.533782;86.686905;1207427
26/01/2015;00:00;86.514642;92.54387;83.413896;91.586849;1356199
02/02/2015;00:00;91.089199;103.81757;89.328281;100.180892;2235042
09/02/2015;00:00;99.549259;103.33906;91.969658;100.774245;1608879
16/02/2015;00:00;100.965649;103.645306;94.057602;95.813394;1206515
23/02/2015;00:00;95.813394;96.814007;90.243946;93.491218;1527378
02/03/2015;00:00;93.359061;98.92851;91.961979;93.982084;1465809
09/03/2015;00:00;93.642253;95.888912;84.485702;84.95769;1277903
16/03/2015;00:00;84.598979;85.625481;79.403747;83.767978;1321807
23/03/2015;00:00;83.695842;94.642486;81.748168;87.338712;1538432
30/03/2015;00:00;87.591188;90.981582;84.850018;89.358521;1261371
06/04/2015;00:00;89.214249;97.618097;89.214249;93.362071;1471096
13/04/2015;00:00;93.434207;103.551287;92.821051;101.576362;1323271
20/04/2015;00:00;101.611552;103.159919;98.057347;101.030915;1301647
27/04/2015;00:00;100.819774;105.394493;98.65558;104.268408;1107169
04/05/2015;00:00;104.338789;110.109973;102.29776;104.637905;1273637
11/05/2015;00:00;104.567525;108.825532;102.790422;105.500063;1087253
18/05/2015;00:00;105.306518;107.113123;100.551989;104.127633;1124426
25/05/2015;00:00;104.231778;105.360016;98.087224;104.544213;1120948
01/06/2015;00:00;104.648358;106.887475;98.642664;102.200951;1388552
08/06/2015;00:00;102.339811;107.304055;100.430486;104.040846;1181885
15/06/2015;00:00;103.971416;106.540326;101.940588;102.959045;968145
22/06/2015;00:00;103.062539;106.20185;101.354892;102.89005;1121478
29/06/2015;00:00;101.492884;102.959045;95.57649;95.766229;1035875
06/07/2015;00:00;94.696793;95.455748;87.245242;91.10901;1610981
13/07/2015;00:00;89.953329;92.281939;86.486288;87.590222;1159061
20/07/2015;00:00;87.555724;89.295458;83.041502;83.523901;97402
27/07/2015;00:00;83.213787;85.98758;81.146364;81.19805;84758
03/08/2015;00:00;81.456478;81.525392;76.150091;76.201777;117831
10/08/2015;00:00;76.270691;79.268455;72.635472;73.634726;267920
17/08/2015;00:00;73.807011;74.737352;68.67291;69.413737;1110211
24/08/2015;00:00;69.430965;79.078941;65.037691;78.096915;1922995
31/08/2015;00:00;77.528373;84.988326;74.444467;78.85497;2444956
07/09/2015;00:00;78.941113;79.957596;74.702895;77.149346;1229838
14/09/2015;00:00;77.149346;82.197304;75.099151;77.549096;1233912
21/09/2015;00:00;77.497762;80.680491;74.794152;77.583319;1407540
28/09/2015;00:00;77.651765;80.594934;75.23905;78.130885;1415518
05/10/2015;00:00;78.113774;87.131508;77.36087;84.684571;1620669
12/10/2015;00:00;85.317695;85.779704;77.395093;80.741271;1288459
19/10/2015;00:00;80.741271;81.062747;74.785503;75.682252;1323489
26/10/2015;00:00;75.699172;79.573805;72.044495;78.490938;1540519
02/11/2015;00:00;78.558617;81.824138;74.633224;75.326936;1488521
09/11/2015;00:00;75.326936;76.342124;68.051423;68.914333;1535526
16/11/2015;00:00;69.235809;71.486142;67.780707;68.396576;1415054
23/11/2015;00:00;68.446067;71.695977;66.664391;68.907983;1336062
30/11/2015;00:00;68.907983;70.293731;65.328133;66.218971;1795899
07/12/2015;00:00;66.152983;66.235468;58.003464;58.333404;1872509
14/12/2015;00:00;58.399392;62.490649;56.839906;57.078863;1515708
21/12/2015;00:00;57.190376;60.981827;56.3142;60.72694;930142
28/12/2015;00:00;60.535774;60.679148;57.700151;59.054241;805994
04/01/2016;00:00;59.898555;61.157062;51.136799;52.379375;1908535
11/01/2016;00:00;52.474958;52.88915;46.40545;47.313487;1916426
18/01/2016;00:00;46.516963;49.750296;42.383869;49.596509;2070103
25/01/2016;00:00;49.288933;53.548851;44.98288;51.887944;2769762
01/02/2016;00:00;52.026353;52.56461;45.213561;47.674163;2458149
08/02/2016;00:00;47.628027;48.258556;40.061676;44.629168;2220440
15/02/2016;00:00;44.721441;49.022577;44.137048;45.79835;1532474
22/02/2016;00:00;45.79835;49.710412;43.792164;47.059381;2317819
29/02/2016;00:00;46.887422;52.074845;46.314226;52.060515;2215599
07/03/2016;00:00;51.874226;55.915257;51.716597;55.155773;2406530
14/03/2016;00:00;54.697216;58.663796;51.530309;56.786113;1831355
21/03/2016;00:00;56.703274;57.849213;52.920295;54.659913;1556442
28/03/2016;00:00;54.604687;55.41927;50.57319;50.57319;2018243
04/04/2016;00:00;50.545577;55.005075;48.654088;54.756558;2271179
11/04/2016;00:00;54.839397;58.567151;54.190492;55.778239;2267021
18/04/2016;00:00;53.500167;59.44713;51.926227;58.458349;2674200
25/04/2016;00:00;58.458349;62.507007;56.78811;61.451416;2339941
02/05/2016;00:00;61.331159;61.665207;57.750168;59.540663;2558451
09/05/2016;00:00;60.128587;62.827693;57.496291;61.959169;2645393
16/05/2016;00:00;61.838912;65.372104;61.665207;63.94753;2106414
23/05/2016;00:00;63.921149;66.229486;62.536147;65.372104;2001658
30/05/2016;00:00;65.345723;66.084391;62.984624;64.501531;1799498
06/06/2016;00:00;64.47515;68.155299;64.250912;64.47515;1921364
13/06/2016;00:00;64.435578;65.00277;60.452048;63.614967;1716825
20/06/2016;00:00;63.914424;65.802301;60.802681;61.935407;2083809
27/06/2016;00:00;62.247883;65.09923;59.669954;64.161801;1989027
04/07/2016;00:00;63.940463;64.25294;58.28985;58.745545;1976123
11/07/2016;00:00;58.680446;61.102137;57.834156;60.255847;2045061
18/07/2016;00:00;60.047529;60.958919;57.759643;58.435803;287883
25/07/2016;00:00;58.357784;58.578837;53.702685;54.768937;192138
01/08/2016;00:00;54.703921;55.718161;51.960273;55.627139;259821
08/08/2016;00:00;55.523115;59.124966;54.417854;59.020941;330256
15/08/2016;00:00;58.994935;64.18316;58.59184;63.871087;1207493
22/08/2016;00:00;63.741056;63.819074;60.360257;61.491525;2331841
29/08/2016;00:00;61.400503;61.751586;55.913207;57.473576;2090228
